STATION,STATION_NAME,DATE,HPCP,ONGOING_FLOOD
COOP:135315,MCGREGOR IA US,19980114 11:00,0.1,0
COOP:135315,MCGREGOR IA US,19980116 22:00,0.1,0
COOP:135315,MCGREGOR IA US,19980121 02:00,0.1,0
COOP:135315,MCGREGOR IA US,19980121 06:00,0.1,0
COOP:135315,MCGREGOR IA US,19980122 20:00,0.1,0
COOP:135315,MCGREGOR IA US,19980131 13:00,0.1,0
COOP:135315,MCGREGOR IA US,19980201 01:00,0,0
COOP:135315,MCGREGOR IA US,19980201 14:00,0.1,0
COOP:135315,MCGREGOR IA US,19980201 16:00,0.1,0
COOP:135315,MCGREGOR IA US,19980210 10:00,0.1,0
COOP:135315,MCGREGOR IA US,19980216 22:00,0.1,0
COOP:135315,MCGREGOR IA US,19980223 02:00,0.1,0
COOP:135315,MCGREGOR IA US,19980224 11:00,0.1,0
COOP:135315,MCGREGOR IA US,19980225 23:00,0.1,0
COOP:135315,MCGREGOR IA US,19980226 10:00,0.1,0
COOP:135315,MCGREGOR IA US,19980226 14:00,0.2,0
COOP:135315,MCGREGOR IA US,19980226 15:00,0.1,0
COOP:135315,MCGREGOR IA US,19980226 16:00,0.1,0
COOP:135315,MCGREGOR IA US,19980226 17:00,0.1,0
COOP:135315,MCGREGOR IA US,19980226 19:00,0.1,0
COOP:135315,MCGREGOR IA US,19980226 20:00,0.1,0
COOP:135315,MCGREGOR IA US,19980226 21:00,0.2,0
COOP:135315,MCGREGOR IA US,19980226 22:00,0.1,0
COOP:135315,MCGREGOR IA US,19980227 04:00,0.2,0
COOP:135315,MCGREGOR IA US,19980227 07:00,0.1,0
COOP:135315,MCGREGOR IA US,19980227 09:00,0.1,0
COOP:135315,MCGREGOR IA US,19980227 10:00,0.1,0
COOP:135315,MCGREGOR IA US,19980227 12:00,0.1,0
COOP:135315,MCGREGOR IA US,19980228 16:00,0.1,0
COOP:135315,MCGREGOR IA US,19980301 01:00,0,0
COOP:135315,MCGREGOR IA US,19980303 05:00,0.1,0
COOP:135315,MCGREGOR IA US,19980306 09:00,0.1,0
COOP:135315,MCGREGOR IA US,19980308 06:00,0.1,0
COOP:135315,MCGREGOR IA US,19980308 09:00,0.1,0
COOP:135315,MCGREGOR IA US,19980308 10:00,0.1,0
COOP:135315,MCGREGOR IA US,19980308 13:00,0.1,0
COOP:135315,MCGREGOR IA US,19980308 17:00,0.1,0
COOP:135315,MCGREGOR IA US,19980309 11:00,0.2,0
COOP:135315,MCGREGOR IA US,19980317 13:00,0.1,0
COOP:135315,MCGREGOR IA US,19980317 16:00,0.1,0
COOP:135315,MCGREGOR IA US,19980317 18:00,0.1,0
COOP:135315,MCGREGOR IA US,19980318 03:00,0.1,0
COOP:135315,MCGREGOR IA US,19980318 06:00,0.1,0
COOP:135315,MCGREGOR IA US,19980318 14:00,0.1,0
COOP:135315,MCGREGOR IA US,19980318 18:00,0.1,0
COOP:135315,MCGREGOR IA US,19980329 03:00,0.1,0
COOP:135315,MCGREGOR IA US,19980329 11:00,0.1,0
COOP:135315,MCGREGOR IA US,19980330 08:00,0.2,0
COOP:135315,MCGREGOR IA US,19980330 09:00,0.1,0
COOP:135315,MCGREGOR IA US,19980330 11:00,0.1,0
COOP:135315,MCGREGOR IA US,19980330 16:00,0.2,0
COOP:135315,MCGREGOR IA US,19980330 17:00,0.8,0
COOP:135315,MCGREGOR IA US,19980330 18:00,0.7,0
COOP:135315,MCGREGOR IA US,19980330 19:00,0.1,0
COOP:135315,MCGREGOR IA US,19980330 20:00,0.2,0
COOP:135315,MCGREGOR IA US,19980330 21:00,0.2,0
COOP:135315,MCGREGOR IA US,19980330 22:00,0.1,0
COOP:135315,MCGREGOR IA US,19980330 23:00,0.1,0
COOP:135315,MCGREGOR IA US,19980331 03:00,0.1,0
COOP:135315,MCGREGOR IA US,19980331 08:00,0.1,0
COOP:135315,MCGREGOR IA US,19980331 09:00,0.1,0
COOP:135315,MCGREGOR IA US,19980331 10:00,0.1,0
COOP:135315,MCGREGOR IA US,19980331 11:00,0.1,0
COOP:135315,MCGREGOR IA US,19980331 12:00,0.1,0
COOP:135315,MCGREGOR IA US,19980331 13:00,0.1,0
COOP:135315,MCGREGOR IA US,19980331 14:00,0.1,0
COOP:135315,MCGREGOR IA US,19980331 16:00,0.1,0
COOP:135315,MCGREGOR IA US,19980401 01:00,0,0
COOP:135315,MCGREGOR IA US,19980401 04:00,0.1,0
COOP:135315,MCGREGOR IA US,19980401 16:00,0.1,0
COOP:135315,MCGREGOR IA US,19980408 00:00,0.1,0
COOP:135315,MCGREGOR IA US,19980408 11:00,0.1,0
COOP:135315,MCGREGOR IA US,19980408 12:00,0.1,0
COOP:135315,MCGREGOR IA US,19980408 14:00,0.1,0
COOP:135315,MCGREGOR IA US,19980408 16:00,0.1,0
COOP:135315,MCGREGOR IA US,19980408 21:00,0.1,0
COOP:135315,MCGREGOR IA US,19980413 07:00,0.2,0
COOP:135315,MCGREGOR IA US,19980413 08:00,0.1,0
COOP:135315,MCGREGOR IA US,19980413 11:00,0.1,0
COOP:135315,MCGREGOR IA US,19980415 08:00,0.1,0
COOP:135315,MCGREGOR IA US,19980415 15:00,0.1,0
COOP:135315,MCGREGOR IA US,19980415 23:00,0.2,0
COOP:135315,MCGREGOR IA US,19980416 00:00,0.3,0
COOP:135315,MCGREGOR IA US,19980416 04:00,0.1,0
COOP:135315,MCGREGOR IA US,19980417 08:00,0.1,0
COOP:135315,MCGREGOR IA US,19980420 18:00,0.1,0
COOP:135315,MCGREGOR IA US,19980420 20:00,0.1,0
COOP:135315,MCGREGOR IA US,19980420 21:00,0.1,0
COOP:135315,MCGREGOR IA US,19980425 21:00,0.3,0
COOP:135315,MCGREGOR IA US,19980425 22:00,0.2,0
COOP:135315,MCGREGOR IA US,19980426 07:00,0.1,0
COOP:135315,MCGREGOR IA US,19980426 10:00,0.1,0
COOP:135315,MCGREGOR IA US,19980501 01:00,0,0
COOP:135315,MCGREGOR IA US,19980502 20:00,0.1,0
COOP:135315,MCGREGOR IA US,19980502 23:00,0.1,0
COOP:135315,MCGREGOR IA US,19980503 00:00,0.2,0
COOP:135315,MCGREGOR IA US,19980503 01:00,0.1,0
COOP:135315,MCGREGOR IA US,19980506 15:00,0.1,0
COOP:135315,MCGREGOR IA US,19980506 16:00,0.2,0
COOP:135315,MCGREGOR IA US,19980506 18:00,0.1,0
COOP:135315,MCGREGOR IA US,19980507 07:00,0.1,0
COOP:135315,MCGREGOR IA US,19980507 09:00,0.1,0
COOP:135315,MCGREGOR IA US,19980507 13:00,0.1,0
COOP:135315,MCGREGOR IA US,19980507 15:00,0.1,0
COOP:135315,MCGREGOR IA US,19980507 17:00,0.1,0
COOP:135315,MCGREGOR IA US,19980507 19:00,0.1,0
COOP:135315,MCGREGOR IA US,19980507 21:00,0.1,0
COOP:135315,MCGREGOR IA US,19980507 23:00,0.1,0
COOP:135315,MCGREGOR IA US,19980515 17:00,0.1,0
COOP:135315,MCGREGOR IA US,19980523 10:00,0.1,0
COOP:135315,MCGREGOR IA US,19980523 22:00,0.1,0
COOP:135315,MCGREGOR IA US,19980524 00:00,0.1,0
COOP:135315,MCGREGOR IA US,19980524 01:00,0.2,0
COOP:135315,MCGREGOR IA US,19980524 02:00,0.3,0
COOP:135315,MCGREGOR IA US,19980524 04:00,0.1,0
COOP:135315,MCGREGOR IA US,19980528 08:00,0.1,0
COOP:135315,MCGREGOR IA US,19980528 18:00,0.1,0
COOP:135315,MCGREGOR IA US,19980528 22:00,0.1,0
COOP:135315,MCGREGOR IA US,19980528 23:00,0.2,0
COOP:135315,MCGREGOR IA US,19980529 00:00,0.1,0
COOP:135315,MCGREGOR IA US,19980530 15:00,0.1,0
COOP:135315,MCGREGOR IA US,19980531 01:00,0.2,0
COOP:135315,MCGREGOR IA US,19980601 01:00,0,0
COOP:135315,MCGREGOR IA US,19980608 23:00,0.1,0
COOP:135315,MCGREGOR IA US,19980609 00:00,0.3,0
COOP:135315,MCGREGOR IA US,19980609 01:00,0.1,0
COOP:135315,MCGREGOR IA US,19980609 08:00,0.1,0
COOP:135315,MCGREGOR IA US,19980609 10:00,0.3,0
COOP:135315,MCGREGOR IA US,19980609 11:00,0.2,0
COOP:135315,MCGREGOR IA US,19980609 12:00,0.1,0
COOP:135315,MCGREGOR IA US,19980610 00:00,0.1,0
COOP:135315,MCGREGOR IA US,19980611 03:00,0.2,0
COOP:135315,MCGREGOR IA US,19980611 07:00,0.1,0
COOP:135315,MCGREGOR IA US,19980611 12:00,0.7,0
COOP:135315,MCGREGOR IA US,19980611 13:00,0.2,0
COOP:135315,MCGREGOR IA US,19980611 15:00,0.1,0
COOP:135315,MCGREGOR IA US,19980611 16:00,1.4,0
COOP:135315,MCGREGOR IA US,19980613 07:00,0.2,0
COOP:135315,MCGREGOR IA US,19980613 14:00,0.1,0
COOP:135315,MCGREGOR IA US,19980618 12:00,0.5,0
COOP:135315,MCGREGOR IA US,19980620 20:00,0.4,0
COOP:135315,MCGREGOR IA US,19980620 23:00,0.1,0
COOP:135315,MCGREGOR IA US,19980621 00:00,0.2,0
COOP:135315,MCGREGOR IA US,19980621 01:00,0.1,0
COOP:135315,MCGREGOR IA US,19980624 04:00,0.4,0
COOP:135315,MCGREGOR IA US,19980624 05:00,0.2,0
COOP:135315,MCGREGOR IA US,19980624 06:00,0.1,0
COOP:135315,MCGREGOR IA US,19980627 05:00,0.1,0
COOP:135315,MCGREGOR IA US,19980628 00:00,0.1,0
COOP:135315,MCGREGOR IA US,19980628 01:00,0.6,0
COOP:135315,MCGREGOR IA US,19980628 02:00,0.3,0
COOP:135315,MCGREGOR IA US,19980628 03:00,0.7,0
COOP:135315,MCGREGOR IA US,19980628 05:00,0.1,0
COOP:135315,MCGREGOR IA US,19980701 01:00,0,0
COOP:135315,MCGREGOR IA US,19980703 13:00,0.1,0
COOP:135315,MCGREGOR IA US,19980703 20:00,0.2,0
COOP:135315,MCGREGOR IA US,19980706 09:00,0.3,0
COOP:135315,MCGREGOR IA US,19980707 07:00,0.1,0
COOP:135315,MCGREGOR IA US,19980707 19:00,0.3,0
COOP:135315,MCGREGOR IA US,19980708 14:00,0.1,0
COOP:135315,MCGREGOR IA US,19980718 17:00,0.1,0
COOP:135315,MCGREGOR IA US,19980719 05:00,0.4,0
COOP:135315,MCGREGOR IA US,19980719 07:00,0.1,0
COOP:135315,MCGREGOR IA US,19980720 20:00,0.2,0
COOP:135315,MCGREGOR IA US,19980721 16:00,0.1,0
COOP:135315,MCGREGOR IA US,19980721 22:00,0.2,0
COOP:135315,MCGREGOR IA US,19980722 21:00,0.2,0
COOP:135315,MCGREGOR IA US,19981001 01:00,0,0
COOP:135315,MCGREGOR IA US,19981002 15:00,0.1,0
COOP:135315,MCGREGOR IA US,19981002 19:00,0.1,0
COOP:135315,MCGREGOR IA US,19981002 23:00,0.1,0
COOP:135315,MCGREGOR IA US,19981003 05:00,0.1,0
COOP:135315,MCGREGOR IA US,19981003 14:00,0.1,0
COOP:135315,MCGREGOR IA US,19981003 15:00,0.1,0
COOP:135315,MCGREGOR IA US,19981003 17:00,0.1,0
COOP:135315,MCGREGOR IA US,19981004 23:00,0.4,0
COOP:135315,MCGREGOR IA US,19981005 00:00,0.4,0
COOP:135315,MCGREGOR IA US,19981005 01:00,0.1,0
COOP:135315,MCGREGOR IA US,19981005 03:00,0.1,0
COOP:135315,MCGREGOR IA US,19981006 00:00,0.1,0
COOP:135315,MCGREGOR IA US,19981017 09:00,0.3,0
COOP:135315,MCGREGOR IA US,19981017 10:00,0.1,0
COOP:135315,MCGREGOR IA US,19981017 11:00,0.2,0
COOP:135315,MCGREGOR IA US,19981017 12:00,0.1,0
COOP:135315,MCGREGOR IA US,19981017 13:00,0.1,0
COOP:135315,MCGREGOR IA US,19981017 14:00,0.2,0
COOP:135315,MCGREGOR IA US,19981017 20:00,0.1,0
COOP:135315,MCGREGOR IA US,19981017 21:00,0.3,0
COOP:135315,MCGREGOR IA US,19981017 22:00,0.1,0
COOP:135315,MCGREGOR IA US,19981027 03:00,0.1,0
COOP:135315,MCGREGOR IA US,19981027 08:00,0.1,0
COOP:135315,MCGREGOR IA US,19981027 09:00,0.2,0
COOP:135315,MCGREGOR IA US,19981027 10:00,0.1,0
COOP:135315,MCGREGOR IA US,19981027 11:00,0.1,0
COOP:135315,MCGREGOR IA US,19981027 17:00,0.1,0
COOP:135315,MCGREGOR IA US,19981029 03:00,0.1,0
COOP:135315,MCGREGOR IA US,19981101 01:00,0,0
COOP:135315,MCGREGOR IA US,19981108 00:00,0.1,0
COOP:135315,MCGREGOR IA US,19981109 14:00,0.2,0
COOP:135315,MCGREGOR IA US,19981109 15:00,0.1,0
COOP:135315,MCGREGOR IA US,19981109 21:00,0.1,0
COOP:135315,MCGREGOR IA US,19981109 22:00,0.2,0
COOP:135315,MCGREGOR IA US,19981110 02:00,0.2,0
COOP:135315,MCGREGOR IA US,19981110 04:00,0.1,0
COOP:135315,MCGREGOR IA US,19981110 06:00,0.1,0
COOP:135315,MCGREGOR IA US,19981110 07:00,0.1,0
COOP:135315,MCGREGOR IA US,19981110 16:00,0.1,0
COOP:135315,MCGREGOR IA US,19981118 15:00,0.1,0
COOP:135315,MCGREGOR IA US,19981130 02:00,0.1,0
COOP:135315,MCGREGOR IA US,19981201 01:00,0,0
COOP:135315,MCGREGOR IA US,19981226 20:00,0.1,0
COOP:135315,MCGREGOR IA US,19981228 23:00,0.1,0
COOP:135315,MCGREGOR IA US,19990101 01:00,0,0
COOP:135315,MCGREGOR IA US,19990101 20:00,0.1,0
COOP:135315,MCGREGOR IA US,19990102 01:00,0.1,0
COOP:135315,MCGREGOR IA US,19990102 06:00,0.1,0
COOP:135315,MCGREGOR IA US,19990102 09:00,0.1,0
COOP:135315,MCGREGOR IA US,19990102 11:00,0.1,0
COOP:135315,MCGREGOR IA US,19990102 14:00,0.1,0
COOP:135315,MCGREGOR IA US,19990102 17:00,0.1,0
COOP:135315,MCGREGOR IA US,19990102 22:00,0.1,0
COOP:135315,MCGREGOR IA US,19990106 02:00,0.1,0
COOP:135315,MCGREGOR IA US,19990108 06:00,0.1,0
COOP:135315,MCGREGOR IA US,19990111 06:00,0.1,0
COOP:135315,MCGREGOR IA US,19990114 09:00,0.1,0
COOP:135315,MCGREGOR IA US,19990117 13:00,0.1,0
COOP:135315,MCGREGOR IA US,19990120 13:00,0.1,0
COOP:135315,MCGREGOR IA US,19990121 23:00,0.1,0
COOP:135315,MCGREGOR IA US,19990122 04:00,0.1,0
COOP:135315,MCGREGOR IA US,19990123 04:00,0.1,0
COOP:135315,MCGREGOR IA US,19990123 06:00,0.1,0
COOP:135315,MCGREGOR IA US,19990124 14:00,0.1,0
COOP:135315,MCGREGOR IA US,19990124 18:00,0.1,0
COOP:135315,MCGREGOR IA US,19990201 01:00,0,0
COOP:135315,MCGREGOR IA US,19990211 12:00,0.2,0
COOP:135315,MCGREGOR IA US,19990211 13:00,0.4,0
COOP:135315,MCGREGOR IA US,19990213 12:00,0.1,0
COOP:135315,MCGREGOR IA US,19990224 11:00,0.1,0
COOP:135315,MCGREGOR IA US,19990224 12:00,0.1,0
COOP:135315,MCGREGOR IA US,19990226 16:00,0.1,0
COOP:135315,MCGREGOR IA US,19990301 01:00,0,0
COOP:135315,MCGREGOR IA US,19990305 09:00,0.1,0
COOP:135315,MCGREGOR IA US,19990308 14:00,0.1,0
COOP:135315,MCGREGOR IA US,19990308 17:00,0.1,0
COOP:135315,MCGREGOR IA US,19990308 19:00,0.1,0
COOP:135315,MCGREGOR IA US,19990308 23:00,0.1,0
COOP:135315,MCGREGOR IA US,19990309 16:00,0.1,0
COOP:135315,MCGREGOR IA US,19990328 06:00,0.1,0
COOP:135315,MCGREGOR IA US,19990328 07:00,0.1,0
COOP:135315,MCGREGOR IA US,19990328 08:00,0.1,0
COOP:135315,MCGREGOR IA US,19990401 01:00,0,0
COOP:135315,MCGREGOR IA US,19990403 02:00,0.3,0
COOP:135315,MCGREGOR IA US,19990403 05:00,0.1,0
COOP:135315,MCGREGOR IA US,19990403 06:00,0.2,0
COOP:135315,MCGREGOR IA US,19990403 07:00,0.1,0
COOP:135315,MCGREGOR IA US,19990403 10:00,0.4,0
COOP:135315,MCGREGOR IA US,19990403 11:00,0.2,0
COOP:135315,MCGREGOR IA US,19990403 12:00,0.5,0
COOP:135315,MCGREGOR IA US,19990403 23:00,0.1,0
COOP:135315,MCGREGOR IA US,19990405 07:00,0.1,0
COOP:135315,MCGREGOR IA US,19990405 12:00,0.1,0
COOP:135315,MCGREGOR IA US,19990405 19:00,0.2,0
COOP:135315,MCGREGOR IA US,19990405 20:00,0.1,0
COOP:135315,MCGREGOR IA US,19990408 14:00,0.1,0
COOP:135315,MCGREGOR IA US,19990408 15:00,0.1,0
COOP:135315,MCGREGOR IA US,19990408 17:00,0.1,0
COOP:135315,MCGREGOR IA US,19990408 18:00,0.1,0
COOP:135315,MCGREGOR IA US,19990408 19:00,0.3,0
COOP:135315,MCGREGOR IA US,19990408 20:00,0.3,0
COOP:135315,MCGREGOR IA US,19990408 21:00,0.1,0
COOP:135315,MCGREGOR IA US,19990408 23:00,0.1,0
COOP:135315,MCGREGOR IA US,19990410 12:00,0.1,0
COOP:135315,MCGREGOR IA US,19990415 18:00,0.1,0
COOP:135315,MCGREGOR IA US,19990415 23:00,0.1,0
COOP:135315,MCGREGOR IA US,19990416 03:00,0.1,0
COOP:135315,MCGREGOR IA US,19990420 16:00,0.1,0
COOP:135315,MCGREGOR IA US,19990421 09:00,0.1,0
COOP:135315,MCGREGOR IA US,19990421 20:00,0.2,0
COOP:135315,MCGREGOR IA US,19990422 01:00,0.1,0
COOP:135315,MCGREGOR IA US,19990422 02:00,0.2,0
COOP:135315,MCGREGOR IA US,19990422 03:00,0.2,0
COOP:135315,MCGREGOR IA US,19990422 05:00,0.3,0
COOP:135315,MCGREGOR IA US,19990422 07:00,0.1,0
COOP:135315,MCGREGOR IA US,19990422 09:00,0.2,0
COOP:135315,MCGREGOR IA US,19990422 13:00,0.1,0
COOP:135315,MCGREGOR IA US,19990422 20:00,0.2,0
COOP:135315,MCGREGOR IA US,19990422 21:00,0.2,0
COOP:135315,MCGREGOR IA US,19990422 22:00,0.3,0
COOP:135315,MCGREGOR IA US,19990422 23:00,0.1,0
COOP:135315,MCGREGOR IA US,19990423 01:00,0.1,0
COOP:135315,MCGREGOR IA US,19990423 03:00,0.1,0
COOP:135315,MCGREGOR IA US,19990427 07:00,0.1,0
COOP:135315,MCGREGOR IA US,19990427 08:00,0.1,0
COOP:135315,MCGREGOR IA US,19990427 10:00,0.1,0
COOP:135315,MCGREGOR IA US,19990427 11:00,0.1,0
COOP:135315,MCGREGOR IA US,19990427 16:00,0.1,0
COOP:135315,MCGREGOR IA US,19990427 18:00,0.1,0
COOP:135315,MCGREGOR IA US,19990501 01:00,0,0
COOP:135315,MCGREGOR IA US,19990504 16:00,0.3,0
COOP:135315,MCGREGOR IA US,19990504 17:00,0.2,0
COOP:135315,MCGREGOR IA US,19990505 00:00,0.1,0
COOP:135315,MCGREGOR IA US,19990505 07:00,0.1,0
COOP:135315,MCGREGOR IA US,19990507 00:00,0.1,0
COOP:135315,MCGREGOR IA US,19990507 01:00,0.1,0
COOP:135315,MCGREGOR IA US,19990507 18:00,0.1,0
COOP:135315,MCGREGOR IA US,19990511 17:00,0.1,0
COOP:135315,MCGREGOR IA US,19990511 18:00,0.6,0
COOP:135315,MCGREGOR IA US,19990511 19:00,0.1,0
COOP:135315,MCGREGOR IA US,19990511 21:00,0.1,0
COOP:135315,MCGREGOR IA US,19990513 00:00,0.1,0
COOP:135315,MCGREGOR IA US,19990513 03:00,0.1,0
COOP:135315,MCGREGOR IA US,19990513 06:00,0.1,0
COOP:135315,MCGREGOR IA US,19990513 09:00,0.1,0
COOP:135315,MCGREGOR IA US,19990515 14:00,0.1,0
COOP:135315,MCGREGOR IA US,19990516 14:00,0.8,0
COOP:135315,MCGREGOR IA US,19990516 15:00,0.1,0
COOP:135315,MCGREGOR IA US,19990516 18:00,0.1,0
COOP:135315,MCGREGOR IA US,19990516 20:00,0.9,0
COOP:135315,MCGREGOR IA US,19990516 21:00,0.1,0
COOP:135315,MCGREGOR IA US,19990516 22:00,0.1,0
COOP:135315,MCGREGOR IA US,19990516 23:00,0.3,0
COOP:135315,MCGREGOR IA US,19990517 10:00,0.1,0
COOP:135315,MCGREGOR IA US,19990517 12:00,0.1,0
COOP:135315,MCGREGOR IA US,19990517 13:00,0.1,0
COOP:135315,MCGREGOR IA US,19990517 15:00,0.2,0
COOP:135315,MCGREGOR IA US,19990518 03:00,0.1,0
COOP:135315,MCGREGOR IA US,19990518 06:00,0.1,0
COOP:135315,MCGREGOR IA US,19990523 02:00,0.1,0
COOP:135315,MCGREGOR IA US,19990527 16:00,0.1,0
COOP:135315,MCGREGOR IA US,19990531 02:00,0.1,0
COOP:135315,MCGREGOR IA US,19990531 06:00,0.1,0
COOP:135315,MCGREGOR IA US,19990531 07:00,0.1,0
COOP:135315,MCGREGOR IA US,19990601 01:00,0,0
COOP:135315,MCGREGOR IA US,19990601 14:00,0.1,0
COOP:135315,MCGREGOR IA US,19990601 20:00,0.1,0
COOP:135315,MCGREGOR IA US,19990601 23:00,0.1,0
COOP:135315,MCGREGOR IA US,19990604 07:00,0.1,0
COOP:135315,MCGREGOR IA US,19990604 09:00,0.6,0
COOP:135315,MCGREGOR IA US,19990604 10:00,0.1,0
COOP:135315,MCGREGOR IA US,19990608 08:00,999.99,0
COOP:135315,MCGREGOR IA US,19990613 00:00,999.99,0
COOP:135315,MCGREGOR IA US,19990617 10:00,999.99,0
COOP:135315,MCGREGOR IA US,19990617 12:00,999.99,0
COOP:135315,MCGREGOR IA US,19990622 16:00,0.1,0
COOP:135315,MCGREGOR IA US,19990628 14:00,0.1,0
COOP:135315,MCGREGOR IA US,19990701 01:00,0.1,0
COOP:135315,MCGREGOR IA US,19990702 00:00,0.1,0
COOP:135315,MCGREGOR IA US,19990702 08:00,0.1,0
COOP:135315,MCGREGOR IA US,19990703 01:00,0.1,0
COOP:135315,MCGREGOR IA US,19990703 02:00,0.2,0
COOP:135315,MCGREGOR IA US,19990703 03:00,0.3,0
COOP:135315,MCGREGOR IA US,19990703 08:00,0.2,0
COOP:135315,MCGREGOR IA US,19990703 10:00,0.1,0
COOP:135315,MCGREGOR IA US,19990705 22:00,0.2,0
COOP:135315,MCGREGOR IA US,19990708 23:00,0.1,0
COOP:135315,MCGREGOR IA US,19990716 20:00,0.1,0
COOP:135315,MCGREGOR IA US,19990716 23:00,0.2,0
COOP:135315,MCGREGOR IA US,19990717 00:00,0.2,0
COOP:135315,MCGREGOR IA US,19990717 01:00,0.3,0
COOP:135315,MCGREGOR IA US,19990717 03:00,0.1,0
COOP:135315,MCGREGOR IA US,19990717 05:00,0.1,0
COOP:135315,MCGREGOR IA US,19990718 10:00,0.1,0
COOP:135315,MCGREGOR IA US,19990718 16:00,0.1,0
COOP:135315,MCGREGOR IA US,19990718 23:00,0.1,0
COOP:135315,MCGREGOR IA US,19990719 00:00,0.1,0
COOP:135315,MCGREGOR IA US,19990719 01:00,0.1,0
COOP:135315,MCGREGOR IA US,19990719 02:00,0.1,0
COOP:135315,MCGREGOR IA US,19990719 03:00,0.6,0
COOP:135315,MCGREGOR IA US,19990719 04:00,0.5,0
COOP:135315,MCGREGOR IA US,19990719 06:00,0.1,0
COOP:135315,MCGREGOR IA US,19990720 11:00,0.1,0
COOP:135315,MCGREGOR IA US,19990720 12:00,0.2,0
COOP:135315,MCGREGOR IA US,19990720 21:00,0.3,0
COOP:135315,MCGREGOR IA US,19990721 00:00,0.1,0
COOP:135315,MCGREGOR IA US,19990721 02:00,0.1,0
COOP:135315,MCGREGOR IA US,19990721 06:00,0.1,0
COOP:135315,MCGREGOR IA US,19990721 08:00,0.1,0
COOP:135315,MCGREGOR IA US,19990721 11:00,0.1,0
COOP:135315,MCGREGOR IA US,19990726 02:00,0.2,0
COOP:135315,MCGREGOR IA US,19990726 04:00,0.3,0
COOP:135315,MCGREGOR IA US,19990726 05:00,0.5,0
COOP:135315,MCGREGOR IA US,19990726 06:00,0.1,0
COOP:135315,MCGREGOR IA US,19990726 07:00,0.4,0
COOP:135315,MCGREGOR IA US,19990726 08:00,0.2,0
COOP:135315,MCGREGOR IA US,19990731 02:00,0.4,0
COOP:135315,MCGREGOR IA US,19990731 03:00,0.2,0
COOP:135315,MCGREGOR IA US,19990731 04:00,0.1,0
COOP:135315,MCGREGOR IA US,19990801 01:00,0,0
COOP:135315,MCGREGOR IA US,19990804 01:00,0.1,0
COOP:135315,MCGREGOR IA US,19990807 04:00,0.1,0
COOP:135315,MCGREGOR IA US,19990807 05:00,0.1,0
COOP:135315,MCGREGOR IA US,19990807 06:00,0.4,0
COOP:135315,MCGREGOR IA US,19990809 12:00,0.1,0
COOP:135315,MCGREGOR IA US,19990809 13:00,0.1,0
COOP:135315,MCGREGOR IA US,19990809 23:00,0.1,0
COOP:135315,MCGREGOR IA US,19990812 03:00,0.2,0
COOP:135315,MCGREGOR IA US,19990812 04:00,0.1,0
COOP:135315,MCGREGOR IA US,19990816 07:00,0.1,0
COOP:135315,MCGREGOR IA US,19990816 09:00,0.1,0
COOP:135315,MCGREGOR IA US,19990818 18:00,0.2,0
COOP:135315,MCGREGOR IA US,19990818 19:00,0.1,0
COOP:135315,MCGREGOR IA US,19990819 15:00,0.1,0
COOP:135315,MCGREGOR IA US,19990822 11:00,0.1,0
COOP:135315,MCGREGOR IA US,19990822 12:00,0.1,0
COOP:135315,MCGREGOR IA US,19990823 00:00,0.1,0
COOP:135315,MCGREGOR IA US,19990823 01:00,0.1,0
COOP:135315,MCGREGOR IA US,19990823 07:00,0.1,0
COOP:135315,MCGREGOR IA US,19990823 13:00,0.1,0
COOP:135315,MCGREGOR IA US,19990901 01:00,0,0
COOP:135315,MCGREGOR IA US,19990917 13:00,0,0
COOP:135315,MCGREGOR IA US,19990926 18:00,0.1,0
COOP:135315,MCGREGOR IA US,19990927 11:00,0.7,0
COOP:135315,MCGREGOR IA US,19990928 04:00,0.1,0
COOP:135315,MCGREGOR IA US,19991001 01:00,0,0
COOP:135315,MCGREGOR IA US,19991002 03:00,0.4,0
COOP:135315,MCGREGOR IA US,19991004 05:00,999.99,0
COOP:135315,MCGREGOR IA US,19991004 09:00,999.99,0
COOP:135315,MCGREGOR IA US,19991004 11:00,0.1,0
COOP:135315,MCGREGOR IA US,19991008 11:00,0.1,0
COOP:135315,MCGREGOR IA US,19991016 10:00,0.1,0
COOP:135315,MCGREGOR IA US,19991020 09:00,999.99,0
COOP:135315,MCGREGOR IA US,19991020 10:00,999.99,0
COOP:135315,MCGREGOR IA US,19991029 03:00,0.2,0
COOP:135315,MCGREGOR IA US,19991030 00:00,0.1,0
COOP:135315,MCGREGOR IA US,19991101 01:00,0,0
COOP:135315,MCGREGOR IA US,19991116 10:00,0.1,0
COOP:135315,MCGREGOR IA US,19991119 14:00,0.1,0
COOP:135315,MCGREGOR IA US,19991123 02:00,0.3,0
COOP:135315,MCGREGOR IA US,19991123 03:00,0.4,0
COOP:135315,MCGREGOR IA US,19991123 04:00,0.4,0
COOP:135315,MCGREGOR IA US,19991123 05:00,0.3,0
COOP:135315,MCGREGOR IA US,19991123 06:00,0.1,0
COOP:135315,MCGREGOR IA US,19991123 08:00,0.1,0
COOP:135315,MCGREGOR IA US,19991123 10:00,0.1,0
COOP:135315,MCGREGOR IA US,19991123 11:00,0.2,0
COOP:135315,MCGREGOR IA US,19991126 13:00,0.1,0
COOP:135315,MCGREGOR IA US,19991201 01:00,0,0
